orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.211,0.2,-0.0,-0.1,-1.0
0.412,0.2,-0.0,-0.1,-1.0
0.607,0.3,0.0,-0.0,-1.0
0.808,0.5,0.1,0.3,-0.8
1.01,0.6,0.2,0.6,-0.4
1.212,0.6,0.4,0.6,-0.4
1.408,0.6,0.3,0.6,-0.5
1.608,0.5,0.3,0.6,-0.6
1.81,0.5,0.2,0.6,-0.5
2.009,0.5,0.2,0.7,-0.5
2.226,0.5,0.0,0.7,-0.4
2.411,0.5,-0.2,0.8,-0.4
2.64,0.4,-0.3,0.8,-0.3
2.808,0.3,-0.3,0.9,-0.2
3.042,0.3,-0.3,0.9,-0.3
3.211,0.4,-0.1,0.7,-0.5
3.431,0.4,-0.1,0.7,-0.5
3.615,0.5,-0.1,0.7,-0.5
3.84,0.4,-0.1,0.8,-0.5
4.012,0.2,-0.1,0.9,-0.3
4.263,0.2,-0.0,1.0,-0.2
4.417,0.1,0.1,1.0,-0.2
4.639,0.0,0.2,0.9,-0.4
4.815,0.1,0.2,0.8,-0.6
5.018,0.5,0.2,0.7,-0.5
5.218,0.6,0.2,0.6,-0.4
5.42,0.6,0.3,0.6,-0.5
5.614,0.5,0.3,0.6,-0.6
5.825,0.5,0.3,0.5,-0.6
6.021,0.5,0.4,0.5,-0.6
6.238,0.5,0.4,0.5,-0.6
6.416,0.5,0.4,0.5,-0.6
6.614,0.4,0.4,0.5,-0.7
6.837,0.3,0.3,0.5,-0.7
7.024,0.3,0.2,0.5,-0.8
7.25,0.2,0.1,0.6,-0.7
7.428,0.2,0.0,0.7,-0.6
7.649,0.3,-0.1,0.8,-0.6
7.823,0.2,-0.2,0.9,-0.3
8.042,0.2,-0.2,0.9,-0.2
8.235,0.2,-0.2,0.9,-0.2
8.511,0.2,-0.2,0.9,-0.3
8.708,0.3,-0.2,0.9,-0.3
8.911,0.3,-0.2,0.9,-0.3
9.102,0.3,-0.2,0.9,-0.3
9.306,0.3,-0.2,0.9,-0.3
9.504,0.3,-0.2,0.9,-0.3
9.707,0.3,-0.2,0.9,-0.2
9.928,0.4,-0.2,0.8,-0.3
10.113,0.4,-0.2,0.8,-0.5
10.335,0.4,-0.2,0.8,-0.3
10.483,0.4,-0.2,0.8,-0.5
10.757,0.3,-0.0,0.6,-0.8
10.904,0.1,0.1,0.3,-0.9
11.136,-0.1,0.1,0.0,-1.0
11.338,-0.1,0.0,-0.2,-1.0
11.537,-0.2,-0.0,-0.2,-1.0
11.717,-0.2,-0.1,-0.2,-1.0
11.941,-0.2,-0.1,-0.3,-1.0
12.109,-0.2,-0.1,-0.3,-0.9
