orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.133,0.8,0.0,-0.2,0.6
0.366,0.8,0.0,-0.2,0.5
0.544,0.8,0.0,-0.2,0.6
0.756,0.8,-0.0,-0.2,0.6
0.94,0.8,-0.0,-0.2,0.5
1.146,0.8,-0.0,-0.3,0.5
1.408,0.8,-0.0,-0.3,0.5
1.61,0.8,-0.0,-0.3,0.5
1.808,0.8,-0.0,-0.2,0.6
2.012,0.8,-0.0,-0.2,0.5
2.227,0.8,-0.2,-0.5,0.3
2.414,0.7,-0.5,-0.4,0.3
2.608,0.6,-0.5,-0.4,0.4
2.818,0.8,-0.1,-0.3,0.5
3.032,0.8,0.0,-0.2,0.6
3.208,0.8,-0.0,-0.3,0.5
3.489,0.8,0.0,-0.2,0.5
3.607,0.8,0.0,-0.2,0.5
3.838,0.8,0.0,-0.2,0.5
4.009,0.8,0.0,-0.2,0.5
4.238,0.8,0.0,-0.2,0.5
4.418,0.8,0.0,-0.2,0.5
4.607,0.8,0.0,-0.2,0.5
4.812,0.8,0.1,-0.2,0.6
5.015,0.8,0.1,-0.2,0.6
5.215,0.8,0.1,-0.2,0.5
5.415,0.8,0.1,-0.1,0.6
5.615,0.8,0.1,-0.1,0.6
5.829,0.8,0.1,-0.2,0.5
6.04,0.8,0.1,-0.1,0.6
6.24,0.8,0.0,-0.1,0.6
6.432,0.8,0.1,-0.2,0.5
6.615,0.8,0.1,-0.2,0.5
6.822,0.8,0.1,-0.1,0.5
