gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.006,0.7,0.0,0.3
0.127,0.3,-0.1,-0.0
0.23,0.2,-0.1,0.0
0.345,-0.0,-0.2,0.0
0.427,-0.0,-0.1,-0.0
0.529,-0.3,0.1,0.2
0.628,-1.6,0.2,0.1
0.759,-1.1,0.9,0.0
0.833,-0.7,1.0,0.0
0.932,-0.6,1.4,0.1
1.029,-0.8,1.8,0.8
1.163,-1.3,0.9,1.0
1.236,0.0,1.1,1.1
1.335,0.5,1.1,0.9
1.434,-0.9,0.8,0.4
1.555,-1.3,-0.0,-0.3
1.633,-0.6,0.1,0.0
1.732,-2.1,-0.2,0.3
1.875,-1.1,0.5,0.4
1.948,-0.5,0.9,0.4
2.128,-0.5,0.8,0.4
2.239,-2.2,0.4,-0.4
2.32,-0.9,1.9,-0.9
2.421,-0.6,0.6,0.2
2.524,-0.4,0.4,-0.1
2.629,-0.4,0.1,-0.1
2.721,0.0,0.1,0.0
2.82,-0.0,0.1,0.1
2.925,-0.1,0.1,0.1
3.036,0.1,0.2,0.0
3.123,0.1,0.1,0.1
3.223,-0.0,0.1,0.1
3.324,0.1,0.1,0.1
3.434,0.5,0.1,0.2
3.52,0.2,0.1,0.3
3.624,-0.1,0.3,0.4
3.723,-0.3,0.5,0.6
3.864,-0.2,0.7,0.7
3.945,0.3,0.8,0.5
4.026,0.3,1.0,0.2
4.129,0.5,-0.9,-1.9
4.248,1.7,-1.8,-1.3
4.327,0.7,-2.1,-1.9
4.424,-0.0,-2.9,-2.4
4.547,2.7,-6.8,-2.6
4.626,2.6,2.7,3.7
4.728,-0.2,1.4,2.3
4.848,0.1,0.6,2.9
4.946,3.2,-0.1,-2.2
5.021,-2.2,-0.9,-0.9
5.097,1.7,0.2,0.8
5.199,0.3,0.3,1.3
5.332,0.4,1.0,0.9
5.428,-0.4,-1.2,-0.1
5.512,0.0,0.7,0.7
5.598,0.3,0.4,0.4
5.724,0.1,-0.6,-0.1
5.837,0.2,0.1,0.0
5.928,-0.4,0.1,-0.1
6.027,0.2,-0.1,0.0
6.148,0.2,0.0,0.1
6.227,-0.2,0.1,-0.0
6.327,0.1,-0.0,0.0
6.427,0.1,-0.0,-0.0
6.548,-0.1,0.1,0.0
6.626,0.1,-0.0,0.0
6.724,0.0,-0.0,-0.0
6.837,-0.1,0.1,0.0
6.927,0.0,0.0,0.0
7.022,-1.1,0.3,-0.4
7.127,0.4,0.9,-0.4
7.229,3.8,0.8,-1.6
7.303,4.8,-1.1,-4.3
7.403,0.0,-0.1,-0.3
7.505,5.0,1.8,0.8
7.701,0.8,0.6,3.5
7.809,-2.1,4.5,-0.2
7.867,-1.8,-1.7,2.3
7.94,0.9,-0.2,-0.1
8.049,0.2,-0.9,0.4
8.123,-0.7,-1.4,-0.1
8.23,0.2,-0.3,-0.1
8.332,0.2,-0.3,0.2
8.45,-0.2,0.4,0.4
8.504,-0.6,-0.3,-0.2
