accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.007,-5.3,-2.1,7.7
0.092,-6.3,-2.3,7.3
0.189,-6.1,-2.4,7.3
0.298,-6.0,-2.5,7.3
0.394,-6.0,-2.4,7.3
0.491,-6.1,-2.4,7.3
0.593,-6.0,-2.7,7.4
0.706,-6.1,-2.6,7.4
0.789,-6.2,-2.9,7.1
0.893,-6.1,-3.2,6.8
1.016,-6.1,-4.0,6.6
1.109,-6.0,-4.9,6.0
1.192,-5.3,-5.3,5.6
1.288,-3.1,-7.4,6.0
1.388,-2.9,-10.8,3.7
1.49,-3.1,-8.9,2.7
1.59,-2.5,-11.5,-0.5
1.691,-2.2,-8.9,-0.2
1.795,-2.9,-9.5,-1.8
1.896,-4.2,-7.6,-0.9
1.991,-4.5,-6.8,-0.6
2.095,-4.1,-7.8,-0.8
2.207,-4.8,-8.2,-2.8
2.295,-5.4,-7.8,-5.8
2.394,-4.9,-7.9,-4.9
2.494,-5.6,-7.8,-3.5
2.6,-4.9,-4.0,-7.1
2.69,-3.3,-8.8,-6.3
2.79,-4.2,-6.9,0.5
2.895,-4.4,-7.8,1.2
3.005,-4.1,-9.6,0.9
3.097,-4.6,-8.3,1.1
3.283,-4.9,-8.6,0.2
3.384,-5.1,-8.6,0.3
3.484,-4.9,-8.8,-0.0
3.583,-5.0,-8.8,-0.2
3.684,-5.0,-8.1,-1.7
3.783,-4.5,-9.0,-1.4
3.883,-3.6,-9.0,-2.1
3.983,-2.8,-8.3,-3.9
4.083,-2.9,-9.3,-3.6
4.183,-2.0,-9.4,-4.0
4.283,-2.7,-7.9,-4.4
4.388,-2.6,-7.5,-4.7
4.508,-3.9,-8.6,-2.6
4.614,-3.5,-8.8,-3.8
4.628,-4.0,-10.1,-3.0
4.782,-5.2,-11.3,-2.4
4.885,0.0,-2.7,2.1
4.986,-0.6,-2.9,10.5
5.085,4.7,-4.3,11.8
5.185,1.5,-4.9,7.1
5.285,-0.5,-5.4,5.8
5.385,-2.9,-3.2,11.7
5.485,-2.4,-4.7,9.0
5.585,-1.0,-5.1,7.6
5.684,-1.6,-5.1,8.3
5.785,-1.4,-5.2,8.1
5.885,-1.3,-5.1,8.1
5.984,-2.0,-5.5,8.3
6.095,-3.0,-5.5,9.3
6.184,-3.2,-4.1,2.5
6.285,3.7,-4.4,7.6
6.39,5.6,-1.9,9.3
6.485,0.4,-5.9,3.8
6.586,-0.4,-8.6,-7.2
6.686,-2.3,-5.8,-9.6
6.786,-3.2,-4.7,-6.4
6.886,-3.0,-6.6,-6.5
6.986,-2.6,-7.1,-7.1
7.086,-1.5,-6.7,-7.4
7.186,-1.6,-7.0,-7.0
7.288,-2.0,-7.3,-7.2
7.386,-2.1,-3.5,-4.3
7.486,-4.4,-7.2,-4.9
7.586,-4.2,-8.2,-3.4
7.69,-4.4,-8.7,-3.4
7.786,-4.4,-7.5,-2.4
7.887,-4.3,-9.4,-2.1
7.996,-4.7,-9.2,-1.2
8.086,-4.9,-8.4,-1.5
8.186,-4.5,-8.7,-1.7
8.292,-4.6,-8.6,-1.2
8.407,-4.3,-8.4,-1.4
8.492,-4.2,-8.8,-1.1
8.616,-3.7,-9.0,-1.3
8.693,-3.6,-9.2,-1.0
8.786,-2.7,-9.9,1.8
8.891,-5.1,-8.4,-1.1
8.997,-2.8,-9.2,-1.1
9.091,-3.9,-9.5,-1.0
9.186,-3.9,-9.2,-0.3
9.287,-3.9,-8.6,-1.2
9.389,-4.2,-9.1,-1.6
9.512,-4.2,-8.6,-1.1
9.605,-6.9,-8.1,-1.5
9.684,-6.2,-6.0,2.2
9.79,-4.4,-7.5,-0.1
9.904,-4.2,-8.6,-0.7
9.988,-4.8,-9.1,0.4
10.088,-5.6,-9.9,0.3
10.192,-5.3,-10.3,2.4
10.304,-6.1,-10.0,0.3
10.392,-4.9,-8.5,0.6
10.489,-5.5,-7.5,3.2
10.588,-6.6,-4.9,5.1
10.709,-5.7,-4.6,4.8
10.788,-5.2,-2.7,6.5
10.892,-6.3,-3.7,6.6
11.003,-7.4,-1.9,6.6
11.112,-6.2,-1.7,8.3
11.253,-7.3,-1.4,7.5
11.309,-6.1,-1.5,6.8
11.484,-7.3,-1.7,7.3
11.582,-7.5,-3.3,6.5
11.682,-6.5,-2.8,7.1
11.781,-5.4,-2.4,7.4
11.881,-6.0,-2.5,7.5
