gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.107,0.1,0.1,0.2
0.118,0.1,0.1,-0.0
0.209,0.0,0.1,0.0
0.336,-0.0,0.0,0.1
0.389,-0.1,0.1,0.2
0.607,-0.6,0.1,1.0
0.615,-2.4,0.5,2.6
0.737,-3.2,0.9,3.7
0.828,-5.9,1.8,3.6
0.886,-6.7,-0.1,3.4
1.112,2.5,1.0,2.4
1.206,-0.8,0.5,1.2
1.306,0.3,0.2,0.8
1.4,0.3,-0.2,-0.7
1.515,-1.1,-1.0,-1.9
1.602,0.4,-0.6,-1.8
1.703,1.0,-0.3,-1.0
1.805,0.4,0.1,0.0
1.906,-0.3,0.5,1.0
1.999,-0.2,1.1,1.6
2.129,0.0,0.8,1.3
2.217,0.5,-0.1,0.1
2.243,-0.4,-0.9,-1.0
2.399,1.1,-0.8,-0.7
2.525,0.6,-0.6,-0.9
2.616,0.6,-0.4,-0.9
2.632,0.1,0.0,-0.8
2.803,0.0,0.6,-0.0
2.902,-0.7,1.1,1.1
3.012,-0.9,0.3,1.5
3.101,-0.5,-0.5,0.4
3.201,0.8,-0.2,-0.5
3.302,0.3,-1.1,-1.2
3.418,-0.6,-0.8,-1.2
3.502,0.1,-0.3,-0.7
3.607,0.0,0.5,0.5
3.7,-0.1,0.9,1.5
3.817,0.1,0.9,1.5
3.9,-0.0,1.5,1.0
4.001,-0.4,-1.2,-0.9
4.101,-0.4,-0.7,-1.2
4.228,1.0,-0.2,-0.8
4.307,0.6,-0.1,-0.6
4.404,0.2,0.2,-0.2
4.509,0.1,0.5,0.0
4.618,-0.1,0.9,0.7
4.712,-0.4,1.1,1.2
4.802,0.5,1.1,1.1
4.915,-0.8,0.3,0.5
5.01,-2.0,-0.2,-0.0
5.108,-0.7,-0.8,-0.2
5.211,-2.7,-1.0,-1.3
5.314,0.5,-0.9,-1.4
5.413,2.2,-4.0,-1.4
5.507,-3.5,0.6,1.1
5.612,0.4,-1.7,-0.4
5.718,3.4,-4.1,6.4
5.812,4.1,1.0,2.4
5.909,-0.5,-1.9,0.2
6.002,-3.4,-4.9,-0.2
6.136,-0.5,-3.2,-1.5
6.204,1.5,1.9,-1.7
6.304,2.4,0.5,-0.9
6.407,-0.7,-0.2,0.3
6.563,-10.2,1.4,-2.4
6.648,1.2,-0.2,0.1
6.71,-1.1,0.1,-0.1
6.83,1.4,-0.5,-0.1
6.932,2.2,-0.4,-0.0
6.992,0.2,-0.7,0.0
7.104,-1.5,-0.3,-0.1
7.209,-1.1,-0.2,-0.1
7.317,-0.4,-0.5,-0.2
7.418,0.1,-0.1,0.1
7.513,1.6,-0.3,0.3
7.617,5.5,-0.5,-0.3
7.71,4.2,0.4,-0.7
7.818,2.2,-0.4,-0.7
7.89,0.9,-1.2,-0.2
8.105,0.1,-1.1,0.0
8.118,0.2,-0.2,0.0
8.208,0.9,-0.0,-0.1
8.309,0.1,-0.1,-0.2
8.442,-0.0,-0.0,0.0
8.515,0.2,-0.2,0.0
8.613,-0.0,-0.3,0.0
8.707,0.3,-0.2,-0.0
8.852,0.2,0.0,-0.1
8.917,0.1,0.0,-0.1
9.104,0.1,0.1,-0.1
9.112,-0.1,0.0,-0.0
9.232,0.0,-0.0,-0.0
